age,income,employment_length,debt_to_income,credit_history_length,num_credit_accounts,num_delinquencies,credit_utilization,loan_amount,credit_score,default_risk,loan_purpose,employment_type,home_ownership
30,148191,0.5329973930894268,0.4046194007744972,8.797722304090247,8,2,0.316499400808699,6435,552,0,auto,part_time,rent
27,23009,3.9696430910713927,0.5392629678329621,2.0734106315110816,1,0,0.4890588424444584,2654,381,1,home,part_time,own
31,20000,4.384850148523643,0.24676713177795434,10.689101101733058,2,0,0.18222347716318402,5386,613,1,home,self_employed,rent
53,125255,1.2182449082983895,0.12381155091495409,3.6549059753788606,4,1,0.5089869566321639,7600,559,0,business,unemployed,own
32,20000,2.4853790196766203,0.33740896233332535,1.0375268892279061,1,0,0.12734254082580782,19389,496,0,auto,part_time,own
33,20000,8.777896376084318,0.4777949444883272,3.7883626528144183,7,1,0.6377970390839149,8813,429,1,education,self_employed,mortgage
34,29807,0.8032448874061903,0.15373893465381142,3.83890388698272,6,0,0.4105513117050735,7074,514,1,education,self_employed,rent
44,20000,2.8502797150944597,0.09119758949742958,4.8318532966547485,8,0,0.2213884612008501,8146,665,1,education,self_employed,mortgage
45,88408,13.495432814904627,0.22139372446271824,10.760084201611711,4,0,0.10705016858015184,20814,690,0,education,self_employed,own
18,72079,3.5069949433655196,0.26980182094806193,5.771880724916219,5,1,0.40283322638369806,13259,541,0,business,full_time,rent
52,22929,6.457352622047573,0.2179591705864578,7.738769292188086,8,1,0.2743637108058362,15812,498,1,business,full_time,own
57,101082,8.768448231500177,0.1894584083632843,4.129598758217668,4,0,0.6611731300035076,12320,586,1,education,part_time,mortgage
27,115778,1.1393634230758813,0.08199697722319634,7.877579715591006,3,1,0.7062111592819996,7879,543,1,auto,full_time,own
28,33172,1.2308918591404736,0.09227210684495611,4.961221765118586,3,4,0.5819025091207891,10001,450,1,home,self_employed,own
34,25322,7.106322889074425,0.4151153343563848,5.113954910441601,5,0,0.30668371869124594,7504,519,1,auto,full_time,mortgage
30,221390,6.99804784530108,0.5017096337530146,1.7544053187300466,7,0,0.29925148011765224,7770,596,1,auto,part_time,mortgage
42,64662,0.31035222347191854,0.4323550972448362,1.86645667396739,5,0,0.3924622066432826,3864,445,1,home,full_time,own
18,44580,1.9467156473572622,0.1971999243366138,7.2761968003209425,1,0,0.514547688367957,1572,528,1,auto,part_time,own
26,108102,2.541913815809135,0.6404213512080356,8.903744788642072,4,0,0.3247175098332597,3403,481,1,education,part_time,own
58,46237,8.831640140032576,0.03035359835218612,1.0690824819618716,2,0,0.444941438598289,6441,502,1,home,part_time,mortgage
28,24233,2.739715631481758,0.45740770667122976,0.857397331289024,6,0,0.12742970876113305,9310,512,1,personal,self_employed,rent
54,38720,13.013648533445071,0.25760436716510154,5.458665564698646,1,1,0.8377497887922243,6345,491,1,personal,full_time,own
44,83359,28.431349308742433,0.3103813092430108,7.450131616440083,1,0,0.5790408603995971,25957,645,1,auto,unemployed,own
18,20000,7.5871697264428315,0.3655825320332485,1.1713630322919582,6,1,0.09419664342260065,7829,490,1,education,self_employed,rent
47,28841,5.488863549573898,0.4384772944269762,2.2723474429001995,2,0,0.15378860129983193,2155,552,1,auto,part_time,rent
38,109803,2.487056382140311,0.6926433590386954,1.50946556305637,4,0,0.48131946106710893,5548,479,1,personal,part_time,mortgage
34,24112,0.34696178877643835,0.32576206481509257,3.610269107416781,2,1,0.22575434482668583,16386,441,1,personal,unemployed,mortgage
42,125102,4.256481374972568,0.590659172704655,9.970499326222093,6,1,0.3139455093361801,14264,522,1,education,part_time,mortgage
45,112622,2.2447728603814623,0.49835571572918896,9.674766751067429,3,0,0.24004647021224262,5454,536,1,home,full_time,own
48,34460,2.160827632923365,0.24076403492743587,10.145300159415232,0,0,0.39411911255156873,50546,506,1,business,self_employed,mortgage
54,23044,5.819103213819448,0.093541809267724,9.945642236509185,2,1,0.49556974133867204,6835,469,1,education,unemployed,mortgage
44,28857,3.1147425286326125,0.19563659828162605,5.803122174883027,2,0,0.7699297097412016,11881,475,1,auto,self_employed,rent
23,306107,6.973525053836957,0.004878891997849113,2.71290690078791,8,0,0.1886674501537196,23705,823,0,home,self_employed,rent
34,162679,2.5389281020224757,0.17135627580770899,6.9782072352597115,3,0,0.3141844348042726,8080,641,1,auto,unemployed,mortgage
75,40147,0.8176759667512343,0.24673224896573384,13.770844403718744,5,0,0.44028487250232334,7513,543,0,personal,full_time,rent
48,22325,3.093423385208909,0.44507275523616235,7.501541093341862,8,1,0.559880061377953,7101,496,1,auto,unemployed,own
68,39880,15.080952039426908,0.32793743708249895,12.212850841131228,4,1,0.3179658639649049,11236,523,1,home,unemployed,own
56,44137,8.085451313534604,0.22284080186020164,1.3809055685232636,4,2,0.7477753223667359,8297,490,0,personal,self_employed,mortgage
42,20000,1.1517803396675375,0.26856385891997203,7.013355534731931,1,1,0.4577460257833312,3737,451,1,business,part_time,own
43,38716,2.4821528380384428,0.12709950487505464,8.166593910458356,7,1,0.1743218418870109,11328,569,0,home,part_time,mortgage
39,104602,13.14102877298129,0.16544508424378038,6.1101762164441284,5,0,0.5695523230820979,5218,602,1,personal,unemployed,rent
19,20000,0.6602285338785749,0.15575830859994072,5.847759787893882,4,0,0.34455448456295273,8398,464,1,home,self_employed,rent
40,70352,1.4648149054488102,0.16413205473307022,12.553251934965758,2,0,0.4547292413730483,14484,532,1,home,part_time,rent
54,109080,1.5205659403599883,0.2814637217856423,6.642916109177882,3,1,0.5229933478844534,7580,531,1,education,self_employed,mortgage
32,23191,4.230709526527096,0.3286241793265972,4.932997979517051,5,0,0.5094677317915133,6400,475,1,auto,part_time,rent
44,140834,2.6443821495325652,0.385044024877478,10.038137744636371,6,0,0.6576661025142244,20760,597,1,personal,unemployed,own
50,20904,0.4162052353759021,0.6339553383333789,1.4759391025173576,2,1,0.2742682963619127,4907,378,1,auto,self_employed,rent
29,51682,4.960212159581113,0.009115432055762363,3.2723623866616043,2,0,0.3076767667776838,15679,533,0,auto,self_employed,own
34,28412,0.521682226096933,0.3303565159127201,5.709952201487739,5,1,0.09512884116920321,9914,534,1,personal,full_time,mortgage
27,28407,4.662290257311887,0.32328538183276406,8.422764745055348,4,3,0.08039098759590865,5916,492,1,education,full_time,own
30,22162,3.5363155175699723,0.31981459937055634,4.535413169295911,5,0,0.27305359334487345,8432,552,1,auto,self_employed,own
24,63504,3.402820016476179,0.07329283264920626,2.830925805427296,2,0,0.40963788032608384,8449,541,0,auto,self_employed,rent
29,71613,0.34941050491755565,0.16052985785340018,7.277396292990666,4,0,0.26111857531253113,13201,591,0,education,part_time,mortgage
57,34491,5.097440816813825,0.04886837271571281,2.617500191123372,1,1,0.2450152284067442,35716,538,1,personal,unemployed,own
29,20000,2.822189239666341,0.18800639232163,8.326276000234405,5,0,0.3289217461056824,12402,602,1,auto,unemployed,own
41,50138,2.6475464261184167,0.23550599395872593,2.342206204599626,8,0,0.6800803928701805,5099,571,1,business,part_time,mortgage
33,50899,4.537291717768019,0.28068476951951177,1.8626978160165804,1,1,0.41625409690340937,6027,472,1,personal,unemployed,mortgage
54,30534,4.660170808672764,0.3036076507001178,4.0097795206488245,3,0,0.2943760055213039,22969,523,0,personal,full_time,rent
55,161746,0.07573720592712548,0.10997973027157827,8.736994249058226,2,0,0.4239872982339487,1000,615,0,business,self_employed,rent
50,20000,0.6689479938026138,0.21270108927976566,7.063266264537308,1,0,0.5317713173010914,10208,473,1,business,self_employed,rent
43,20000,1.3493300974990001,0.20003302821722233,8.106936692937847,3,1,0.06554309564243586,9088,532,1,home,unemployed,own
37,20238,5.665666712898774,0.28008475569864655,1.997463845447049,7,0,0.4018519495404659,2730,548,1,business,full_time,mortgage
25,64108,4.298856471446496,0.13105967647445652,7.9727022854937175,4,0,0.5017935543156056,8986,571,1,auto,full_time,own
63,20000,7.086431075574827,0.32200756427125454,3.320946769918619,3,1,0.3550629209174523,5410,492,1,home,full_time,rent
30,20000,6.747070491576391,0.7194126144036598,11.326290896747588,2,0,0.5140704490189686,9202,437,1,personal,unemployed,own
47,77716,9.592837374145192,0.48380809482623466,8.860989626812739,4,0,0.7666140535052022,16700,578,1,personal,unemployed,rent
52,52577,2.3645581571216785,0.5264563568371562,6.666290680381875,8,0,0.14139174081817055,4465,573,0,home,part_time,rent
33,49101,2.116087768621152,0.5793328273218851,2.8880509626179895,3,0,0.47741127229905017,9315,471,1,education,self_employed,mortgage
52,67856,8.889738552704813,0.4185902593474236,5.896293307501245,5,1,0.1938215301643121,5927,534,1,personal,self_employed,rent
49,25844,1.356429692685589,0.1805632665024923,4.128036483517691,5,1,0.0661403512365989,11651,493,1,education,part_time,mortgage
60,26817,3.09179780977452,0.7429718406969401,6.756947629721546,6,0,0.4252872455301378,5761,400,1,business,full_time,rent
34,69412,1.0803782644330326,0.19052479368552042,12.362338082870384,5,1,0.4265666770324669,5363,601,1,personal,full_time,mortgage
24,20000,12.257789298358615,0.43438500658558243,5.2981922405684685,1,0,0.07127481515095033,6456,500,1,home,self_employed,own
33,20000,2.6195797564946313,0.12488074370253689,5.515585036598164,3,0,0.3694058393367217,12965,555,0,business,self_employed,own
42,25677,1.1943763562677148,0.22334303429367316,2.93341734736181,2,0,0.43745182982170033,11307,500,1,education,full_time,rent
40,76473,5.888494864133783,0.11984903590992198,3.1821704184829107,5,1,0.5790792836171732,23607,565,0,auto,self_employed,rent
35,44553,1.4028350777774374,0.5852474069589999,4.417679810603333,2,0,0.26913695406814114,8381,463,1,home,part_time,rent
18,72101,14.367892078938148,0.13555041177613067,1.8884783372720086,0,4,0.6204789611976297,10337,464,1,auto,self_employed,mortgage
45,20000,2.291300395734958,0.3762657964174702,2.530138368406573,4,0,0.5649392013629927,9318,528,1,home,self_employed,own
63,46741,5.462764103435184,0.4394980694114949,1.2675266505221292,4,0,0.3935784309319306,3461,464,1,business,full_time,mortgage
45,61272,2.117470269892418,0.36187690631521185,2.2870286922008463,3,0,0.4737600297524139,13269,509,0,business,unemployed,rent
47,20000,8.231691755367482,0.130636566919866,4.012072883624668,3,0,0.3917267098110286,17466,519,1,education,part_time,own
46,72377,11.36138242384881,0.12351332530155595,8.168894303601505,7,0,0.7226115160940524,11591,585,0,business,self_employed,rent
44,33215,7.753919906704583,0.6224051958596595,6.709541720343525,2,0,0.5556293228488662,7541,369,1,personal,part_time,own
51,423822,9.435815885038082,0.20918863486858108,9.235567526621022,0,1,0.15507527457567133,18865,676,0,personal,unemployed,own
44,20000,0.5372625558746201,0.05934329733022252,5.491433305745239,5,0,0.3360685102464984,11499,511,1,auto,self_employed,own
36,108585,12.889366573032126,0.3038419055726747,7.492909914530244,3,2,0.09549336222717805,30139,661,1,education,part_time,mortgage
30,26493,4.894831332250454,0.4270455132858635,8.47963087673085,1,0,0.09965273244276861,10591,487,0,business,self_employed,mortgage
37,20000,10.171099434554087,0.07165751477320959,7.238502137380774,4,0,0.39835368585384295,9684,594,1,home,unemployed,rent
43,23823,5.76698093305127,0.325220534315617,6.130042904304352,4,0,0.28767532741104074,15295,529,1,education,unemployed,own
36,45341,1.127279041002833,0.32498160188108083,12.017983074479666,5,0,0.29988689576996347,23690,523,0,education,self_employed,mortgage
43,83280,4.702342125126722,0.0997858128692707,13.600623134949533,1,0,0.5701082166941255,8444,594,1,personal,full_time,own
45,144000,0.4767552216736174,0.43979089879421684,8.731613151173395,5,0,0.0656643380629088,7230,558,1,personal,self_employed,rent
49,113268,5.9490845377653665,0.09120024109065072,4.687806423596137,3,0,0.7617027137448578,11364,489,1,personal,self_employed,rent
55,20000,2.6297059617014655,0.4029778397323385,1.641588121751816,5,1,0.4201790302598814,10266,457,1,personal,full_time,own
40,89691,0.8228001916028749,0.2127437585626426,9.782429514879336,9,1,0.7616878538610478,12417,612,0,auto,full_time,rent
24,49663,19.371183879334385,0.15717387154709192,7.444931588310128,4,0,0.9120283630236077,3882,571,1,business,full_time,own
35,21510,11.567442812337127,0.21766477895090955,0.7066767290940255,4,1,0.386901888725369,3535,500,1,education,part_time,own
40,30652,11.200104162914023,0.09119818803186493,9.26187553525969,6,1,0.2988572482269684,3109,511,1,personal,full_time,own
18,20581,7.775229396368476,0.07419798337894892,1.7576351681466584,6,2,0.0791332716762727,3038,517,1,education,full_time,rent
56,37409,5.887971079423307,0.5207757350388302,0.3011655210844825,9,1,0.36948764381645377,14705,475,1,education,part_time,mortgage
41,20257,5.322206330752341,0.2707469103370653,6.470537872759389,3,1,0.5778084746876352,36589,487,1,home,unemployed,own
44,20000,0.5607723659613718,0.19742765453125066,8.074117172329782,10,0,0.6251923799877661,3967,547,1,personal,unemployed,own
56,53278,11.541317690372313,0.5514884659898154,8.863903377240675,3,0,0.3840803490255806,4393,504,0,business,part_time,own
32,60053,10.648556644552551,0.3273463414150382,7.442237721562526,1,1,0.44998087189955815,22463,556,1,personal,unemployed,own
46,31254,6.888707735155096,0.3477629178567421,10.195698399165268,2,0,0.44415806671474534,13688,537,1,business,self_employed,own
38,108458,13.108098400298363,0.3585150584739354,0.30506986498344346,2,1,0.6088442283585331,5371,539,1,education,unemployed,rent
37,29485,4.02691696981625,0.28335021208710676,5.277578366005765,5,0,0.44126682413855994,4471,472,1,auto,unemployed,mortgage
30,28503,2.9677974908904843,0.39913867427827454,10.12776157284888,5,0,0.16417219215770038,18699,531,1,auto,part_time,own
59,61598,17.2018852162298,0.15671138915663235,7.089763016380454,4,0,0.31625538344109233,3033,608,1,personal,part_time,own
35,32665,3.119329506110806,0.3032874957093065,6.270142913118459,6,0,0.2478476118806501,8598,569,0,home,unemployed,own
48,38864,5.126685173360804,0.21783082264083833,2.161284940889578,0,0,0.17087618545762195,12724,465,1,education,unemployed,mortgage
18,20000,2.3345393052913157,0.6651675984063038,2.944211900597142,4,0,0.30565085637602946,8493,424,1,education,unemployed,mortgage
54,36804,5.0574901926217795,0.2671118388422174,1.5601382910143113,8,0,0.3300440523691147,6725,553,1,education,full_time,rent
52,20000,6.366596470672522,0.12539627321068117,11.095234721889401,5,1,0.7597592424238121,9059,544,1,education,self_employed,own
41,20000,4.8995553771763305,0.2633279995054381,1.911610156877169,8,0,0.5950197769524492,14379,532,1,education,self_employed,rent
37,20000,3.613528208534576,0.40873337216582256,3.901469612652815,4,1,0.08826760305595997,22774,548,1,home,unemployed,rent
44,20000,1.7841661939423115,0.5444488553756851,1.0567478628661848,3,0,0.49519971496099646,2932,465,1,education,self_employed,rent
67,23409,5.161955740310564,0.36034798502649784,12.592052815881358,4,0,0.5210133760979017,5829,525,1,auto,full_time,own
18,24607,11.953197537592857,0.2502611896898375,3.7887693563247407,5,1,0.3068841770318739,22949,601,0,education,part_time,own
49,61785,0.03468296902783838,0.1947131989222958,10.34511933132694,7,0,0.20939460475650742,24250,663,1,home,self_employed,own
29,43386,0.7189420965430311,0.446695140856124,5.584030333079365,5,1,0.25869104026551615,14754,457,1,business,full_time,own
39,20000,0.6378781514801162,0.3147067260687987,6.810044677369299,2,1,0.5661166734735613,4022,522,1,personal,unemployed,rent
37,38817,12.833098446482383,0.09315020909055904,2.5440775050019173,8,2,0.31389971879952083,4518,549,1,personal,unemployed,own
34,46845,5.4346196566178815,0.22631620953127482,2.7280953408576236,3,0,0.3362981807181155,8257,519,1,home,full_time,own
39,27921,15.160747673164805,0.2168276441601737,7.027264571481846,4,2,0.31763685586788903,10449,562,0,auto,part_time,own
26,34589,4.37110685674136,0.2946154352725988,2.180883163708056,2,1,0.47374341917491175,12490,495,1,personal,unemployed,rent
52,42287,3.0970018417047513,0.4371175458036905,0.33804193349398814,9,1,0.4739996740437493,3128,528,1,education,self_employed,mortgage
18,66948,7.859335871166367,0.3567691183245397,0.7839653463354747,5,1,0.8664301767449455,12266,478,1,home,part_time,rent
46,20000,0.8773788188407636,0.5965681482524137,0.45938934645006657,3,0,0.01987984424540185,9026,439,1,business,part_time,mortgage
36,29868,2.4009819272517303,0.2791187366768239,1.6683210910357018,2,0,0.4029114782854623,8657,419,1,auto,self_employed,rent
25,121378,3.139365654957063,0.10482872595557523,10.369341268413132,3,1,0.6024197375027394,11930,595,0,education,full_time,mortgage
42,112795,1.772375359392448,0.47380210500133146,0.5476844452432068,2,1,0.12068958275015788,9144,472,1,personal,full_time,own
21,71736,2.320390995928894,0.1504813512565692,9.872989148293982,6,0,0.07226453470085066,4510,628,0,business,part_time,rent
40,55796,0.4066207376756088,0.5720637164539544,5.240376871942126,6,0,0.23362386092436713,19696,504,1,auto,self_employed,rent
22,136449,1.1031310464599848,0.13435612938131958,5.135069591158087,9,0,0.16324228420989234,3275,642,0,personal,full_time,mortgage
45,168430,2.0435773264844546,0.24202777346107437,3.2831593833535564,5,1,0.3529633453799463,7988,570,1,education,part_time,mortgage
28,32752,7.945491686628814,0.2427731437657384,1.7616153175096452,1,0,0.03892818850065679,1136,521,1,personal,self_employed,mortgage
34,20000,1.007505702748709,0.2503066765598194,7.333113438744833,2,1,0.4276789621567109,11184,478,1,home,part_time,rent
43,29253,2.1281378616687547,0.19628606797715156,9.472465123711688,7,0,0.15616984868842687,11933,554,1,personal,full_time,rent
30,432508,0.3356175003099659,0.22530020746177246,3.236985454817696,3,0,0.49718114240133193,4919,647,1,business,unemployed,mortgage
39,20000,4.072105390252701,0.13510323210060868,0.7042071583243551,5,1,0.43684897530677796,7357,490,1,business,full_time,rent
21,24923,4.724105500490955,0.23474224002141933,3.608395767105751,2,0,0.34800675710968887,15364,523,1,auto,part_time,own
47,20000,10.031567461777557,0.19056082629884305,10.12367926812749,6,0,0.7435976590055968,5819,555,1,business,part_time,mortgage
61,40127,8.549496644331926,0.0823693562777177,1.5251692683607612,8,1,0.5526677550013455,2563,596,1,home,full_time,mortgage
73,20000,1.6800074200002495,0.5163942490262778,14.102817841636337,3,0,0.43837582773525796,1999,466,1,personal,full_time,mortgage
41,33289,0.7364346337716112,0.13623792477693286,6.2355402526388435,3,0,0.5119495025050559,3540,505,1,personal,self_employed,rent
49,20000,0.8485067318229179,0.11178347560037467,16.173810774125272,4,0,0.1362916203178555,33694,622,0,education,unemployed,rent
18,59521,17.363028113391945,0.20535522074329787,2.301715674438473,5,0,0.5958427166843103,18816,495,1,business,full_time,rent
58,96555,5.592429546733868,0.48137984092645086,4.487199109113771,9,0,0.12171060736965007,3870,624,0,business,unemployed,rent
49,26711,0.21751745240447676,0.3243541803770059,9.152861135505741,10,0,0.223203565392499,2806,607,0,education,part_time,own
34,32594,0.7354241635504698,0.3786698768010509,5.8852425805570885,3,0,0.4394213084855186,14919,518,1,auto,unemployed,own
54,31865,3.325715553783244,0.13846914893561363,2.264506666881322,10,0,0.6403226636093474,3868,533,1,education,full_time,mortgage
36,41970,1.1648887716526992,0.07495336095946425,6.460481780245418,4,0,0.6828756693484614,6285,560,1,business,full_time,rent
34,35223,8.139511295637359,0.36043626647774374,11.78318912263498,1,2,0.19183795317301847,9582,510,1,education,self_employed,mortgage
45,67137,4.257399335643351,0.35724492963408594,2.3341006586342847,3,0,0.3412599384780105,10833,523,1,education,self_employed,own
27,97385,4.741903348980429,0.18984619228848593,2.8118211591739346,3,0,0.233861392229384,4158,599,0,personal,unemployed,mortgage
52,20000,3.1071618663109875,0.15061531521415936,3.266193931357771,10,0,0.489769267221179,6472,516,1,education,full_time,own
27,28354,1.478993116409344,0.3110157594686853,6.5331001482066,3,0,0.353105336005257,10785,457,1,business,part_time,rent
27,74704,4.4507228712369376,0.13768931382095295,3.6490849675858046,2,0,0.16073442109425642,1937,578,1,home,full_time,own
29,20000,6.311012714924821,0.3497630461535483,11.344801132575988,7,0,0.48461495512634273,7111,551,1,personal,full_time,mortgage
49,20000,2.31770739100371,0.4613982171249882,13.393552365623513,1,1,0.33346444115200735,21248,510,1,business,unemployed,rent
32,43523,3.515418226786375,0.20481878557499972,5.226345596378813,2,0,0.2780916905680505,10769,489,1,home,unemployed,mortgage
23,54018,9.153041136553442,0.3522948616501043,10.442609934049813,6,0,0.4574264544469876,4555,512,1,home,unemployed,own
32,20376,0.8048463120407063,0.0719390096464052,6.457856120256356,4,0,0.1625057130008813,6316,549,1,education,full_time,mortgage
39,22858,3.9397560544127708,0.15383529309417565,6.43781867668279,6,3,0.4663362300209067,13879,494,1,auto,self_employed,mortgage
25,20000,2.1417191717397084,0.1456058830114422,1.7466358621557063,6,0,0.2987693248639662,16412,522,1,business,unemployed,rent
26,20000,6.066661645353754,0.4516142651017938,8.548943606291958,2,0,0.19728194380853445,7359,458,1,business,unemployed,mortgage
65,63246,0.09494703037925759,0.17273355376265195,2.75959970877455,4,1,0.17320294493397237,3526,536,1,business,self_employed,rent
29,20000,5.5504894792938035,0.10560968991938116,2.2669152513876014,1,1,0.887226171879015,12694,418,1,business,part_time,own
36,29365,0.5429270726064513,0.1029313060073741,10.251919069582001,4,0,0.5634377516981934,13205,577,1,business,full_time,mortgage
35,20000,0.3348019400880633,0.1941512063794195,2.6291718346371358,6,0,0.5270492900364612,1928,527,1,auto,unemployed,own
34,20000,6.448076519799364,0.39587324498898363,4.386319779569587,5,1,0.26352916672479004,13514,495,1,personal,full_time,mortgage
47,72848,5.113010621027426,0.003868815894811539,9.30529788504178,3,1,0.24426514517217018,7054,613,1,home,self_employed,mortgage
51,23959,11.265924664676314,0.41503597545358006,18.517221001635765,5,0,0.25793560424704043,5008,641,0,home,part_time,mortgage
36,42224,3.6662529562071526,0.37089400111032794,4.955300088858482,3,3,0.05889694124731532,8526,554,0,home,self_employed,own
25,20000,3.7753727741760867,0.1750865885300412,5.587619618149451,7,0,0.31210878190557245,4208,542,1,personal,unemployed,mortgage
55,20059,6.138217720463891,0.5614606595872211,1.91244462246256,3,2,0.3725899822532381,12248,431,1,education,self_employed,mortgage
38,66494,1.9533572027253245,0.33450050822142074,11.020204136670916,5,0,0.5617460708415707,6023,580,0,auto,full_time,rent
60,287741,0.18805481567577176,0.2690595402851137,23.433377035734814,8,0,0.6723883288494144,78651,674,0,home,part_time,mortgage
18,20000,1.3071213991314277,0.3833146634053889,5.994991497207259,6,0,0.30230962479063545,26812,555,1,auto,self_employed,rent
42,30918,1.3591316218212781,0.4576044805671536,3.896886531032136,6,0,0.2550823672953132,4434,444,1,auto,self_employed,own
63,50504,2.044797408718944,0.35149103750096894,3.5140506126175963,4,0,0.383848158009845,19453,498,1,auto,part_time,mortgage
35,22183,14.364276330304381,0.4541048938633472,11.570273065221542,3,0,0.4620264156949362,5165,607,1,education,self_employed,rent
37,71654,8.169749422447945,0.43609662897633694,0.9537883248921375,2,0,0.4508379395878926,3372,493,1,home,unemployed,rent
43,20000,13.74094380274277,0.31362407355493077,14.32404167240579,3,2,0.6774716845168964,3240,519,1,business,part_time,rent
33,41071,32.89078346287702,0.26208306699530426,14.797827954568465,2,0,0.33617359621717535,18095,642,1,personal,unemployed,mortgage
36,23916,2.843854124212626,0.21882523715802785,1.3308637278637823,4,2,0.43348391787741325,3245,546,1,business,part_time,mortgage
35,96330,1.2878554091369367,0.19783674026991818,18.754549243056594,11,0,0.7191307058967029,11950,625,1,home,self_employed,own
32,21139,4.104950047564225,0.15291877554528535,1.9276953111168538,7,0,0.5611411909484556,3733,525,1,personal,unemployed,own
54,27405,10.648809766225105,0.46558428351080666,8.388962606251912,6,1,0.5900672543039056,9283,553,1,education,full_time,rent
45,77385,3.134287165584974,0.13847435812056635,7.217734300385482,3,1,0.6570825815974881,4477,543,1,business,part_time,own
43,20000,3.520022569057054,0.06596454379892364,14.825112331480543,4,1,0.09529415734617902,15705,646,0,personal,self_employed,mortgage
49,38368,0.7218877486918235,0.2977088852243848,8.057718973945658,4,0,0.367096842880455,8516,492,1,education,unemployed,own
36,20000,2.727564079948921,0.23164342885666456,3.26625706652895,1,2,0.3361254608704418,6818,445,1,personal,part_time,mortgage
30,20000,2.4469093810579343,0.09152741361313267,18.138949962687203,8,1,0.6596466271808441,8295,597,0,home,self_employed,own
32,49301,2.1669199633858143,0.33262165788671827,10.742313345791969,6,0,0.12405161930475447,3887,568,1,home,unemployed,rent
40,20000,10.915070280456142,0.44974813335048264,5.369331071252691,4,2,0.4240646759496511,7580,434,1,personal,unemployed,mortgage
27,23490,0.30566261782398807,0.35205560809735,3.1745704292901262,8,0,0.6444194122320497,4246,529,1,home,full_time,rent
33,53877,17.904105825129694,0.48796026233158896,10.005648080491081,5,0,0.5547104898750104,5163,487,1,business,self_employed,mortgage
33,22848,0.04140509228291611,0.21275887030408694,7.958342507470245,3,0,0.26230295518022634,9141,541,1,home,full_time,mortgage
65,70141,14.55640546743304,0.5438426131735544,2.4845837903693706,3,3,0.3119903928330811,6674,477,1,education,full_time,own
18,43153,3.9708909972414377,0.2089545789961652,3.00994825395789,8,0,0.19589772748492496,19644,583,0,education,self_employed,rent
37,51459,6.060785092477193,0.28352412399245897,8.128597784529287,5,0,0.18023996205018497,6826,630,0,auto,unemployed,rent
60,98004,1.0359379477286732,0.24189680798399357,2.5779041340868596,3,1,0.5762826499476209,11900,492,1,home,full_time,rent
41,46904,5.3096403766857625,0.3643483173129158,5.414537816331269,5,0,0.05703889807736357,5328,563,1,business,full_time,own
49,124377,10.683559887791711,0.7324974998180632,16.927110881755578,5,1,0.32966727995784595,11996,554,0,auto,self_employed,mortgage
41,75283,0.7510929189934026,0.19830154852902923,5.930004575973692,5,0,0.9075587872441326,4766,494,1,personal,unemployed,mortgage
31,23890,0.6795660618082255,0.3228156270560207,1.0821009319179593,2,0,0.557204746589047,5523,398,1,personal,part_time,mortgage
18,102182,1.8118693971182145,0.3017198835347274,1.9340260275264405,7,0,0.19939453194898854,20763,557,1,home,full_time,rent
42,44850,0.8820506734999014,0.08749612085166673,4.388621527849525,2,0,0.44510326814182294,9651,539,1,personal,self_employed,rent
30,26482,0.5862987584916696,0.16243839763239948,1.2966842603680064,3,0,0.3549689902262688,2393,500,1,education,unemployed,own
30,45374,5.670975097924561,0.10629017520933771,6.603658198926073,8,0,0.1604366111674578,22775,629,1,business,full_time,own
34,88420,1.2028895894666647,0.3569522836529502,5.015863875052256,2,0,0.5208965254881969,5731,464,1,education,unemployed,rent
60,52262,5.4982876647579815,0.2844764500888302,1.3534850001696475,6,2,0.7507358876932875,7110,459,1,home,self_employed,rent
68,156047,9.89994439149583,0.2742749825682566,12.106413489364744,3,2,0.4222963253636239,12459,589,1,auto,full_time,own
42,86614,5.278120207189302,0.2579805643499023,5.099024329697418,3,0,0.31794444120665494,9406,543,1,business,unemployed,rent
34,55189,0.6355719565280409,0.3766888136239398,4.726448906511394,4,0,0.6669886507474615,4918,456,1,auto,part_time,rent
25,20000,4.261624069080703,0.18529997140448998,11.627422327489576,2,0,0.3120577911985448,3112,600,1,business,part_time,rent
45,31451,2.501313741162266,0.15552497125992049,3.6277012686430234,3,1,0.35731038377903535,2703,509,1,auto,unemployed,mortgage
61,38458,2.103180058011344,0.11016555567711778,1.1663774248945513,5,0,0.5966125276778574,8942,541,1,personal,unemployed,rent
37,63405,1.9175260222533907,0.11580819019063336,10.391612460192935,0,1,0.7249682067072093,5795,484,1,home,part_time,mortgage
18,60467,13.25590833359115,0.0695933351782859,4.0627097576260836,2,0,0.5315901322952467,14073,565,1,education,part_time,own
48,41590,6.783822586346973,0.14478783483650112,4.191180034735039,3,1,0.3297956799046816,3593,504,1,education,part_time,own
51,39985,0.7184788889346732,0.3144334925710609,3.567572161316054,2,0,0.08645311540816862,3422,489,1,business,full_time,own
20,64625,3.2313702611023842,0.3298070358730498,3.8717215291880214,5,0,0.14111667749190673,2302,524,1,home,self_employed,mortgage
42,20000,1.915263822296738,0.2081848956976862,6.412747877709888,2,1,0.07959334346201409,6307,504,1,auto,full_time,own
45,140985,19.069563871226972,0.18082466302175637,5.643316552070868,8,0,0.10206019555390604,18085,743,0,home,unemployed,rent
